0.00000000e+00,0.00000000e+00
4.99988000e-02,4.79309800e-04
9.99977000e-02,9.50616700e-04
1.49996600e-01,1.41397211e-03
1.99995600e-01,1.86942746e-03
2.49994700e-01,2.31703415e-03
2.99993900e-01,2.75684359e-03
3.49993200e-01,3.18890718e-03
3.99992500e-01,3.61327635e-03
4.49991900e-01,4.03000250e-03
4.99991400e-01,4.43913704e-03
5.49990900e-01,4.84073137e-03
5.99990600e-01,5.23483691e-03
6.49990300e-01,5.62150507e-03
6.99990000e-01,6.00078726e-03
7.49989900e-01,6.37273487e-03
7.99989800e-01,6.73739934e-03
8.49989800e-01,7.09483206e-03
8.99989800e-01,7.44508444e-03
9.49989900e-01,7.78820790e-03
9.99990100e-01,8.12425384e-03
1.04999030e+00,8.45327367e-03
1.09999070e+00,8.77531880e-03
1.14999100e+00,9.09044064e-03
1.19999140e+00,9.39869061e-03
1.24999190e+00,9.70012010e-03
1.29999250e+00,9.99478053e-03
1.34999310e+00,1.02827233e-02
1.39999380e+00,1.05639999e-02
1.44999450e+00,1.08386616e-02
1.49999530e+00,1.11067599e-02
1.54999610e+00,1.13683461e-02
1.59999700e+00,1.16234718e-02
1.64999790e+00,1.18721883e-02
1.69999890e+00,1.21145470e-02
1.75000000e+00,1.23505993e-02
1.80000110e+00,1.25803966e-02
1.85000220e+00,1.28039904e-02
1.90000340e+00,1.30214321e-02
1.95000470e+00,1.32327730e-02
2.00000600e+00,1.34380645e-02
2.05000730e+00,1.36373582e-02
2.10000870e+00,1.38307053e-02
2.15001010e+00,1.40181574e-02
2.20001160e+00,1.41997657e-02
2.25001310e+00,1.43755818e-02
2.30001470e+00,1.45456570e-02
2.35001630e+00,1.47100428e-02
2.40001790e+00,1.48687905e-02
2.45001960e+00,1.50219515e-02
2.50002130e+00,1.51695773e-02
2.55002300e+00,1.53117193e-02
2.60002480e+00,1.54484289e-02
2.65002660e+00,1.55797574e-02
2.70002850e+00,1.57057564e-02
2.75003040e+00,1.58264772e-02
2.80003230e+00,1.59419712e-02
2.85003430e+00,1.60522898e-02
2.90003620e+00,1.61574845e-02
2.95003830e+00,1.62576066e-02
3.00004030e+00,1.63527076e-02
3.05004240e+00,1.64428389e-02
3.10004450e+00,1.65280518e-02
3.15004660e+00,1.66083979e-02
3.20004870e+00,1.66839284e-02
3.25005090e+00,1.67546948e-02
3.30005310e+00,1.68207486e-02
3.35005530e+00,1.68821411e-02
3.40005750e+00,1.69389237e-02
3.45005980e+00,1.69911478e-02
3.50006210e+00,1.70388650e-02
3.55006440e+00,1.70821264e-02
3.60006670e+00,1.71209837e-02
3.65006900e+00,1.71554881e-02
3.70007140e+00,1.71856912e-02
3.75007370e+00,1.72116442e-02
3.80007610e+00,1.72333986e-02
3.85007850e+00,1.72510059e-02
3.90008090e+00,1.72645174e-02
3.95008330e+00,1.72739845e-02
4.00008570e+00,1.72794587e-02
4.05008810e+00,1.72809914e-02
4.10009060e+00,1.72786339e-02
4.15009300e+00,1.72724377e-02
4.20009550e+00,1.72624541e-02
4.25009790e+00,1.72487347e-02
4.30010040e+00,1.72313308e-02
4.35010280e+00,1.72102938e-02
4.40010530e+00,1.71856751e-02
4.45010780e+00,1.71575262e-02
4.50011030e+00,1.71258984e-02
4.55011270e+00,1.70908431e-02
4.60011520e+00,1.70524118e-02
4.65011770e+00,1.70106559e-02
4.70012010e+00,1.69656268e-02
4.75012260e+00,1.69173758e-02
4.80012510e+00,1.68659545e-02
4.85012750e+00,1.68114142e-02
4.90013000e+00,1.67538062e-02
4.95013240e+00,1.66931821e-02
5.00013480e+00,1.66295933e-02
5.05013720e+00,1.65630911e-02
5.10013970e+00,1.64937270e-02
5.15014210e+00,1.64215523e-02
5.20014440e+00,1.63466185e-02
5.25014680e+00,1.62689770e-02
5.30014920e+00,1.61886792e-02
5.35015150e+00,1.61057765e-02
5.40015390e+00,1.60203203e-02
5.45015620e+00,1.59323620e-02
5.50015850e+00,1.58419530e-02
5.55016080e+00,1.57491448e-02
5.60016300e+00,1.56539888e-02
5.65016530e+00,1.55565363e-02
5.70016750e+00,1.54568388e-02
5.75016970e+00,1.53549476e-02
5.80017180e+00,1.52509143e-02
5.85017400e+00,1.51447901e-02
5.90017610e+00,1.50366266e-02
5.95017820e+00,1.49264751e-02
6.00018030e+00,1.48143870e-02
6.05018230e+00,1.47004137e-02
6.10018440e+00,1.45846067e-02
6.15018640e+00,1.44670173e-02
6.20018830e+00,1.43476970e-02
6.25019020e+00,1.42266972e-02
6.30019210e+00,1.41040693e-02
6.35019400e+00,1.39798646e-02
6.40019580e+00,1.38541347e-02
6.45019760e+00,1.37269308e-02
6.50019940e+00,1.35983045e-02
6.55020110e+00,1.34683072e-02
6.60020280e+00,1.33369901e-02
6.65020440e+00,1.32044048e-02
6.70020600e+00,1.30706027e-02
6.75020760e+00,1.29356351e-02
6.80020910e+00,1.27995536e-02
6.85021060e+00,1.26624094e-02
6.90021200e+00,1.25242540e-02
6.95021340e+00,1.23851388e-02
7.00021480e+00,1.22451152e-02
7.05021610e+00,1.21042347e-02
7.10021730e+00,1.19625485e-02
7.15021850e+00,1.18201083e-02
7.20021970e+00,1.16769653e-02
7.25022080e+00,1.15331709e-02
7.30022190e+00,1.13887766e-02
7.35022290e+00,1.12438338e-02
7.40022380e+00,1.10983939e-02
7.45022470e+00,1.09525083e-02
7.50022560e+00,1.08062284e-02
7.55022640e+00,1.06596056e-02
7.60022710e+00,1.05126914e-02
7.65022780e+00,1.03655371e-02
7.70022840e+00,1.02181941e-02
7.75022900e+00,1.00707139e-02
7.80022950e+00,9.92314788e-03
7.85022990e+00,9.77554742e-03
7.90023030e+00,9.62796395e-03
7.95023060e+00,9.48044887e-03
8.00023090e+00,9.33305360e-03
8.05023110e+00,9.18582954e-03
8.10023120e+00,9.03882810e-03
8.15023120e+00,8.89210070e-03
8.20023120e+00,8.74569874e-03
8.25023120e+00,8.59967363e-03
8.30023100e+00,8.45407679e-03
8.35023080e+00,8.30895961e-03
8.40023050e+00,8.16437352e-03
8.45023020e+00,8.02036991e-03
8.50022970e+00,7.87700021e-03
8.55022920e+00,7.73431581e-03
8.60022870e+00,7.59236813e-03
8.65022800e+00,7.45120858e-03
8.70022730e+00,7.31088857e-03
8.75022650e+00,7.17145950e-03
8.80022560e+00,7.03297279e-03
8.85022460e+00,6.89547984e-03
8.90022360e+00,6.75903207e-03
8.95022250e+00,6.62368088e-03
9.00022120e+00,6.48947769e-03
9.05022000e+00,6.35647389e-03
9.10021860e+00,6.22472092e-03
9.15021710e+00,6.09427016e-03
9.20021560e+00,5.96517303e-03
9.25021400e+00,5.83748095e-03
9.30021220e+00,5.71124532e-03
9.35021040e+00,5.58651754e-03
9.40020850e+00,5.46334904e-03
9.45020660e+00,5.34179121e-03
9.50020450e+00,5.22189547e-03
9.55020230e+00,5.10371323e-03
9.60020010e+00,4.98729590e-03
9.65019770e+00,4.87269488e-03
9.70019520e+00,4.75996159e-03
9.75019270e+00,4.64914743e-03
9.80019010e+00,4.54030382e-03
9.85018730e+00,4.43348217e-03
9.90018450e+00,4.32873387e-03
9.95018160e+00,4.22611035e-03
1.00001785e+01,4.12566301e-03
1.00501754e+01,4.02744327e-03
1.01001721e+01,3.93150252e-03
1.01501688e+01,3.83789219e-03
1.02001654e+01,3.74666368e-03
1.02501618e+01,3.65786839e-03
1.03001581e+01,3.57155775e-03
1.03501544e+01,3.48778315e-03
1.04001505e+01,3.40659601e-03
1.04501465e+01,3.32804774e-03
1.05001424e+01,3.25218975e-03
1.05501382e+01,3.17907344e-03
1.06001339e+01,3.10875023e-03
1.06501295e+01,3.04127153e-03
1.07001250e+01,2.97668873e-03
1.07501203e+01,2.91505327e-03
1.08001156e+01,2.85641653e-03
1.08501107e+01,2.80082994e-03
1.09001057e+01,2.74834491e-03
1.09501006e+01,2.69901283e-03
1.10000953e+01,2.65288513e-03
1.10500900e+01,2.61001320e-03
1.11000845e+01,2.57044847e-03
1.11500789e+01,2.53424233e-03
1.12000732e+01,2.50144621e-03
1.12500674e+01,2.47211150e-03
1.13000614e+01,2.44628963e-03
1.13500553e+01,2.42403199e-03
1.14000491e+01,2.40538999e-03
1.14500427e+01,2.39041505e-03
1.15000363e+01,2.37915858e-03
1.15500297e+01,2.37167199e-03
1.16000229e+01,2.36800668e-03
1.16500161e+01,2.36821406e-03
1.17000091e+01,2.37234554e-03
1.17500020e+01,2.38045254e-03
1.17999947e+01,2.39258647e-03
1.18499873e+01,2.40879872e-03
1.18999798e+01,2.42914071e-03
1.19499721e+01,2.45366386e-03
1.19999643e+01,2.48241957e-03
1.20499564e+01,2.51545924e-03
1.20999483e+01,2.55283430e-03
1.21499401e+01,2.59459614e-03
1.21999317e+01,2.64079618e-03
1.22499232e+01,2.69148583e-03
1.22999146e+01,2.74671650e-03
1.23499058e+01,2.80653959e-03
1.23998969e+01,2.87100652e-03
1.24498878e+01,2.94016869e-03
1.24998786e+01,3.01407752e-03
1.25498692e+01,3.09278441e-03
1.25998597e+01,3.17634078e-03
1.26498500e+01,3.26479803e-03
1.26998402e+01,3.35820757e-03
1.27498303e+01,3.45662081e-03
1.27998201e+01,3.56008916e-03
1.28498099e+01,3.66866404e-03
1.28997995e+01,3.78239684e-03
1.29497889e+01,3.90133899e-03
1.29997781e+01,4.02554188e-03
1.30497673e+01,4.15505694e-03
1.30997562e+01,4.28993556e-03
1.31497450e+01,4.43022916e-03
1.31997336e+01,4.57598914e-03
1.32497221e+01,4.72726692e-03
1.32997104e+01,4.88411391e-03
1.33496986e+01,5.04658151e-03
1.33996866e+01,5.21472114e-03
1.34496744e+01,5.38858420e-03
1.34996621e+01,5.56822210e-03
1.35496496e+01,5.75368626e-03
1.35996369e+01,5.94502808e-03
1.36496240e+01,6.14229897e-03
1.36996110e+01,6.34555035e-03
1.37495979e+01,6.55483361e-03
1.37995845e+01,6.77020017e-03
1.38495710e+01,6.99170145e-03
1.38995573e+01,7.21938884e-03
1.39495434e+01,7.45331376e-03
1.39995294e+01,7.69352762e-03
1.40495152e+01,7.94008183e-03
1.40995008e+01,8.19302779e-03
1.41494863e+01,8.45241692e-03
1.41994715e+01,8.71830063e-03
1.42494566e+01,8.99073032e-03
1.42994415e+01,9.26975740e-03
1.43494262e+01,9.55543329e-03
1.43994108e+01,9.84780940e-03
1.44493951e+01,1.01469371e-02
1.44993793e+01,1.04528679e-02
1.45493633e+01,1.07656531e-02
1.45993471e+01,1.10853441e-02
1.46493307e+01,1.14119924e-02
1.46993141e+01,1.17456494e-02
1.47492974e+01,1.20863665e-02
1.47992804e+01,1.24341950e-02
1.48492633e+01,1.27891865e-02
1.48992460e+01,1.31513923e-02
1.49492285e+01,1.35208637e-02
1.49992108e+01,1.38976523e-02
1.50491929e+01,1.42818095e-02
1.50991748e+01,1.46733866e-02
1.51491565e+01,1.50724350e-02
1.51991380e+01,1.54788988e-02
1.52491194e+01,1.58922517e-02
1.52991007e+01,1.63118385e-02
1.53490821e+01,1.67370041e-02
1.53990635e+01,1.71670933e-02
1.54490450e+01,1.76014511e-02
1.54990268e+01,1.80394223e-02
1.55490088e+01,1.84803518e-02
1.55989912e+01,1.89235844e-02
1.56489740e+01,1.93684651e-02
1.56989573e+01,1.98143387e-02
1.57489411e+01,2.02605500e-02
1.57989256e+01,2.07064440e-02
1.58489107e+01,2.11513655e-02
1.58988965e+01,2.15946594e-02
1.59488832e+01,2.20356705e-02
1.59988708e+01,2.24737438e-02
1.60488593e+01,2.29082241e-02
1.60988489e+01,2.33384562e-02
1.61488395e+01,2.37637852e-02
1.61988313e+01,2.41835557e-02
1.62488244e+01,2.45971128e-02
1.62988187e+01,2.50038012e-02
1.63488144e+01,2.54029658e-02
1.63988115e+01,2.57939516e-02
1.64488101e+01,2.61761033e-02
1.64988103e+01,2.65487660e-02
1.65488121e+01,2.69112843e-02
1.65988156e+01,2.72630032e-02
1.66488208e+01,2.76032677e-02
1.66988279e+01,2.79314224e-02
1.67488369e+01,2.82468124e-02
1.67988479e+01,2.85487825e-02
1.68488609e+01,2.88366776e-02
1.68988761e+01,2.91098425e-02
1.69488934e+01,2.93676221e-02
1.69989129e+01,2.96093613e-02
1.70489348e+01,2.98344049e-02
1.70989590e+01,3.00420979e-02
1.71489857e+01,3.02317851e-02
1.71990149e+01,3.04028113e-02
1.72490466e+01,3.05545215e-02
1.72990810e+01,3.06862606e-02
1.73491182e+01,3.07973733e-02
1.73991581e+01,3.08872045e-02
1.74492009e+01,3.09550992e-02
1.74992466e+01,3.10004023e-02
1.75492953e+01,3.10224585e-02
1.75993470e+01,3.10206127e-02
1.76494019e+01,3.09942099e-02
1.76994599e+01,3.09425949e-02
1.77495212e+01,3.08651125e-02
1.77995859e+01,3.07611077e-02
1.78496539e+01,3.06299253e-02
1.78997254e+01,3.04709102e-02
1.79498004e+01,3.02834073e-02
1.79998790e+01,3.00667614e-02
1.80499613e+01,2.98203174e-02
1.81000473e+01,2.95434201e-02
1.81501372e+01,2.92354146e-02
1.82002308e+01,2.88956455e-02
1.82503285e+01,2.85234579e-02
1.83004301e+01,2.81181965e-02
1.83505358e+01,2.76792062e-02
1.84006457e+01,2.72058320e-02
1.84507597e+01,2.66974187e-02
1.85008780e+01,2.61533111e-02
1.85510007e+01,2.55728541e-02
1.86011278e+01,2.49553927e-02
1.86512594e+01,2.43002716e-02
